Location ID,Name,Address,City,State,Zip Code,Latitude,Longitude,Place_Name,Is Found?,Trimble MAPS Street Address,Trimble MAPS City,Trimble MAPS State,Trimble MAPS Postal Code,Trimble MAPS Latitude,Trimble MAPS Longitude,Trimble MAPS Confidence Level,Trimble MAPS Geocoding Errors,Distance Between Original and Trimble MAPS,,Location_ID,Place_Name,Is_Found?,
AL063     ,GUPTA TRAVEL PLAZA            ,12153 STEMLEY RD              ,LINCOLN        ,AL,35096,33.59,-86.1633, @165 Eagle, True,,Lincoln,AL,35096,33.590208,-86.163775,1 - Exact,,0.1,,AL063     , @165 Eagle, True,
AL066     ,HOBO PANTRY  24               ,438 S.A. GRAHAM BLVD          ,BRUNDIDGE      ,AL,36010,31.721,-85.8301, NOT FOUND, False,,Brundidge,AL,36010,31.7203,-85.828601,1 - Exact,Multiple best matches; Location along street is approximate,0.1,,AL066     , NOT FOUND, False,
AL071     ,SPEED TRAC INC                ,11845 HWY 25                  ,CALERA         ,AL,35040,33.1046,-86.7356, @Speed Trac Inc., True,,Calera,AL,35040,33.103781,-86.735432,1 - Exact,,0.1,,AL071     , NOT FOUND, False,
AL072     ,TA_MOBILE 054                 ,9201 GRAND BAY WILMER RD SOUTH,GRAND BAY      ,AL,36541,30.4981,-88.3338, @TA-Mobile #54, True,,Grand Bay,AL,36541,30.498385,-88.334855,1 - Exact,,0.3,,AL072     , NOT FOUND, False,
AL075     ,MACS 5                        ,17945 HWY 82 W                ,ELROD          ,AL,35458,33.282,-87.8014, @Mac's 5, True,,Elrod,AL,35458,33.281965,-87.801421,1 - Exact,,0,,AL075     , @Mac's 5, True,
AL085     ,TA_MONTGOMERY 111             ,980 WEST SOUTH BLVD           ,MONTGOMERY     ,AL,36105,32.3277,-86.3319, @TA-Montgomery #111, True,,Montgomery,AL,36105,32.32711,-86.333217,1 - Exact,,0.2,,AL085     , NOT FOUND, False,
AL087     ,CORNER STORE CHEVRON          ,2010 S MAIN ST                ,LINDEN         ,AL,36748,32.2872,-87.7967, NOT FOUND, False,,Linden,AL,36748,32.287499,-87.79599,1 - Exact,,0.1,,AL087     , NOT FOUND, False,
AL095     ,MAPCO 7537                    ,1582 HIGHWAY 72 E             ,HUNTSVILLE     ,AL,35811,34.7736,-86.5369, NOT FOUND, False,,Huntsville,AL,35811,34.773598,-86.537634,1 - Exact,,1.5,,AL095     , NOT FOUND, False,
AL098     ,BIG A 1061                    ,9116 MADISON BLVD             ,MADISON        ,AL,35758,34.6746,-86.7589, NOT FOUND, False,,Madison,AL,35758,34.674097,-86.758454,1 - Exact,,0.5,,AL098     , NOT FOUND, False,
AL104     ,VALERO TRAVEL CENTER 2700     ,2700 KELLY CREEK RD           ,MOODY          ,AL,35004,33.5768,-86.4752, @Valero, True,,Moody,AL,35004,33.585419,-86.462166,1 - Exact,Input street type differs from match,1.3,,AL104     , NOT FOUND, False,
AL110     ,LOVES 577                     ,I-85 EXIT 22 @ MAIN ST        ,SHORTER        ,AL,36075,32.404,-85.9569, @Love's #577, True,,Shorter,AL,36075,32.381012,-86.010576,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,4.2,,AL110     , NOT FOUND, False,
AL119     ,TORCH 85 TRAVEL CENTER        ,3903 CO ROAD 53               ,TUSKEGEE       ,AL,36083,32.4901,-85.6378, @Torch 85 Truck Stop, True,,Tuskegee,AL,36083,32.49007,-85.637553,1 - Exact,,0,,AL119     , @Torch 85 Truck Stop, True,
AL123     ,LOVES 566                     ,3771 S US HIGHWAY 231         ,OZARK          ,AL,36360,31.4273,-85.6195, @Love's #566, True,,Ozark,AL,36360,31.427699,-85.618955,1 - Exact,,0.2,,AL123     , @Love's #566, True,
AL124     ,SAVEWAY TRUCK PLAZA           ,7735 MOBILE HIGHWAY (US 31)   ,HOPE HULL      ,AL,36043,32.2642,-86.353, @Saveway Truck Plaza, True,,Hope Hull,AL,36043,32.264152,-86.35372,1 - Exact,,0.1,,AL124     , NOT FOUND, False,
AL125     ,LOVES 580                     ,2048 HIGHWAY 20               ,TUSCUMBIA      ,AL,35674,34.6976,-87.6354, @Love's #580, True,,Tuscumbia,AL,35674,34.696815,-87.636076,1 - Exact,,0.3,,AL125     , @Love's #580, True,
AL126     ,D  J TRAVEL PLAZA             ,651 HWY 28 W                  ,LIVINGSTON     ,AL,35470,32.6228,-88.2078, @D & J Travel Plaza, True,,Livingston,AL,35470,32.622908,-88.20766,1 - Exact,,0,,AL126     , @D & J Travel Plaza, True,
AL127     ,HOCUTTS GAS  GROCERY LLC      ,289 HIGHWAY 13 S              ,BERRY          ,AL,35546,33.7071,-87.6455, NOT FOUND, False,,Berry,AL,35546,33.628058,-87.660597,1 - Exact,,5.6,,AL127     , NOT FOUND, False,
AL129     ,PURPLE COW 303                ,6585 RANGELINE RD             ,THEODORE       ,AL,36582,30.554,-88.1237, NOT FOUND, False,,Theodore,AL,36582,30.554217,-88.123737,1 - Exact,Multiple best matches; Location along street is approximate,4.4,,AL129     , NOT FOUND, False,
AL131     ,I65  HWY 55 TRUCKSTOP         ,101 HWY 55 E                  ,FALKVILLE      ,AL,35622,34.3675,-86.8885, @322 Truck Stop, True,,Falkville,AL,35622,34.367983,-86.88799,1 - Exact,,0.1,,AL131     , @322 Truck Stop, True,
AL157     ,CREEK TRAVEL PLAZA            ,4740 JACK SPRINGS RD          ,ATMORE         ,AL,36502,31.0884,-87.5428, NOT FOUND, False,,Atmore,AL,36502,31.087325,-87.53784,1 - Exact,,0.4,,AL157     , @Creek Travel Plaza, True,
AL161     ,KANGAROO EXPRESS 3686         ,21700 JOHN T REID PKWY        ,SCOTTSBORO     ,AL,35768,34.642,-86.0498, @Kangaroo Express #3686, True,,Scottsboro,AL,35768,34.642008,-86.049775,1 - Exact,,0,,AL161     , @Kangaroo Express #3686, True,
AL162     ,KANGAROO EXPRESS 3682         ,715 CAHABA VALLEY RD          ,PELHAM         ,AL,35124,33.3374,-86.7816, @Kangaroo Express #3682, True,,Pelham,AL,35124,33.336402,-86.780899,1 - Exact,,0.7,,AL162     , NOT FOUND, False,
AL167     ,KANGAROO EXPRESS 3672         ,1700 TALLAPOOSA ST            ,BIRMINGHAM     ,AL,35234,33.5514,-86.784, @Kangaroo Express #3672, True,,Birmingham,AL,35234,33.551358,-86.784038,1 - Exact,,0.3,,AL167     , @Kangaroo Express #3672, True,
AL168     ,KANGAROO EXPRESS 3668         ,1707 GLENN BLVD               ,FT PAYNE       ,AL,35968,34.4372,-85.7519, NOT FOUND, False,,Fort Payne,AL,35968,34.438182,-85.755641,1 - Exact,Input does not include a street name prefix/suffix but match does,0.2,,AL168     , NOT FOUND, False,
AL169     ,ARNOLDS TRUCK STOP INC        ,HWY 20 & ALT 72 2MI E OF TUSCU,TUSCUMBIA      ,AL,35674,34.6983,-87.6336, @Quick Mart #18, True,,Tuscumbia,AL,35674,34.711106,-87.667175,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,2.2,,AL169     , NOT FOUND, False,
AL175     ,KANGAROO EXPRESS 3667         ,1601 HWY 21 S.                ,OXFORD         ,AL,36203,33.602,-85.8326, @Kangaroo Express #3667, True,,Oxford,AL,36203,33.602368,-85.833483,1 - Exact,,0.1,,AL175     , NOT FOUND, False,
AL178     ,KANGAROO EXPRESS 3664         ,32344 US HWY 280              ,CHILDERSBURG   ,AL,35044,33.282,-86.3625, NOT FOUND, False,,Childersburg,AL,35044,33.282396,-86.361617,1 - Exact,,0.5,,AL178     , NOT FOUND, False,
AL179     ,I20 TRUCK STOP                ,12089 STEMLEY ROAD            ,LINCOLN        ,AL,35096,33.5892,-86.1641, @I-20 Truck Stop, True,,Lincoln,AL,35096,33.589241,-86.164089,1 - Exact,,0,,AL179     , @I-20 Truck Stop, True,
AL181     ,KANGAROO EXPRESS 3654         ,2242 US HWY 431               ,BOAZ           ,AL,35957,34.218,-86.1568, @Kangaroo Express #3654, True,,Boaz,AL,35957,34.217905,-86.157766,1 - Exact,,0.1,,AL181     , NOT FOUND, False,
AL187     ,KANGAROO EXPRESS 3643         ,4196 ROSS CLARK CIRCLE        ,DOTHAN         ,AL,36303,31.2523,-85.3919, @Kangaroo Express #3643, True,,Dothan,AL,36303,31.253268,-85.39258,1 - Exact,,0.3,,AL187     , NOT FOUND, False,
AL188     ,CIRCLE K 2709068              ,1167 HIGHWAY 14               ,MILLBROOK      ,AL,36054,32.4915,-86.4072, NOT FOUND, False,,Millbrook,AL,36054,32.491446,-86.406514,1 - Exact,,1.1,,AL188     , NOT FOUND, False,
AL189     ,CIRCLE K 2709067              ,1715 S MEMORIAL DR            ,PRATTVILLE     ,AL,36067,32.423,-86.4106, @Entec 104, True,,Prattville,AL,36067,32.423005,-86.410609,1 - Exact,,0,,AL189     , @Entec 104, True,
AL216     ,MAPCO 5167                    ,1404 GLENN BLVD               ,FORT PAYNE     ,AL,35967,34.4373,-85.7508, NOT FOUND, False,,Fort Payne,AL,35968,34.437371,-85.750647,1 - Exact,Input does not include a street name prefix/suffix but match does,0,,AL216     , NOT FOUND, False,
AL218     ,MAPCO 7540                    ,2400 BELTLINE RD              ,DECATUR        ,AL,35601,34.5919,-87.0292, NOT FOUND, False,,Decatur,AL,35601,34.590519,-87.029289,1 - Exact,Input does not include a street name prefix/suffix but match does,0.4,,AL218     , NOT FOUND, False,
AL223     ,FLYING J 601 Fire Restoration ,6098 MACASHAN DR              ,MCCALLA        ,AL,35111,33.3216,-87.0465, @Flying J #601, True,,Mc Calla,AL,35111,33.321634,-87.046503,1 - Exact,,0.2,,AL223     , @Flying J #601, True,
AL225     ,FLYING J 602                  ,224 DANIEL PAYNE DRIVE        ,BIRMINGHAM     ,AL,35207,33.5623,-86.8315, @Flying J #602, True,,Birmingham,AL,35207,33.56152,-86.831206,1 - Exact,,0.2,,AL225     , NOT FOUND, False,
AL226     ,FLYING J 603                  ,2190 ROSS CLARK CIRCLE        ,DOTHAN         ,AL,36301,31.1918,-85.4001, @Flying J #603, True,,Dothan,AL,36301,31.190405,-85.400114,1 - Exact,,0.4,,AL226     , NOT FOUND, False,
AL227     ,FLYING J 604                  ,900 TYSON ROAD                ,HOPE HULL      ,AL,36043,32.1946,-86.4203, @Flying J #604 , True,,Hope Hull,AL,36043,32.195256,-86.420096,1 - Exact,,0.2,,AL227     , NOT FOUND, False,
AL236     ,OASIS TRAVEL CENTER           ,27801 COUNTY RD. 64           ,ROBERTSDALE    ,AL,36567,30.6306,-87.6163, @Oasis Travel Center, True,,Robertsdale,AL,36567,30.630323,-87.615407,1 - Exact,,0.2,,AL236     , NOT FOUND, False,
AL237     ,PILOT 497                     ,121 HONDA DR                  ,LINCOLN        ,AL,35096,33.593,-86.1592, @Pilot Travel Center #497, True,,Lincoln,AL,35096,33.593134,-86.160849,1 - Exact,Multiple best matches; Location along street is approximate,0.1,,AL237     , NOT FOUND, False,
AL250     ,THE STORE 1 BP                ,2131 7TH  ST                  ,CLANTON        ,AL,35045,32.8013,-86.5824, @The Store #1 , True,,Clanton,AL,35045,32.801338,-86.582367,1 - Exact,,0,,AL250     , @The Store #1 , True,
AL255     ,JET PEP 10                    ,87127 US HWY 278              ,SNEAD          ,AL,35952,34.1198,-86.3947, NOT FOUND, False,,Snead,AL,35952,34.119509,-86.394826,1 - Exact,,0,,AL255     , NOT FOUND, False,
AL260     ,TA_LINCOLN 260                ,75246 ALABAMA 77              ,LINCOLN        ,AL,35096,33.5864,-86.1244, @TA-Lincoln #260, True,,Lincoln,AL,35096,33.586825,-86.125603,1 - Exact,,0.3,,AL260     , NOT FOUND, False,
AL283     ,PETRO_BUCKSVILLE 319          ,22526 HWY 215                 ,MC CALLA       ,AL,35111,33.2809,-87.0896, @Petro Fuel #319, True,,Montevallo,AL,35115,33.176785,-86.986228,3 - Uncertain,Multiple best matches; Input street name differs slightly from match; Input postal code differs from match; Location along street is approximate,29.8,,AL283     , NOT FOUND, False,
AL286     ,QUICK MART 18                 ,2125 HWY 20                   ,TUSCUMBIA      ,AL,35674,34.6937,-87.6218, NOT FOUND, False,,Tuscumbia,AL,35674,34.698329,-87.633553,1 - Exact,,0.8,,AL286     , @Quick Mart #18, True,
AL300     ,MOULTON COWBOYS               ,11327 AL HWY 157              ,MOULTON        ,AL,35650,34.4801,-87.2732, NOT FOUND, False,,Moulton,AL,35650,34.480297,-87.272231,1 - Exact,,0.1,,AL300     , NOT FOUND, False,
AL325     ,KFCAMOCO 4                    ,I-65 EXIT 246                 ,PELHAM         ,AL,35124,33.3346,-86.7816, @Kfc-Amoco #4, True,,Pelham,AL,35124,33.2699,-86.799144,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,10.8,,AL325     , NOT FOUND, False,
AL327     ,OWENS QUIK MART               ,2808 GORDON TERRY PKWY.       ,DECATUR        ,AL,35601,34.5977,-87.0479, @Owen's Quik Mart, True,,Decatur,AL,35601,34.597211,-87.047643,1 - Exact,,0,,AL327     , @Owen's Quik Mart, True,
AL330     ,CONCORDE TRAVEL CENTER        ,12911 COUNTY RD 42            ,JEMISON        ,AL,35085,32.9816,-86.685, NOT FOUND, False,,Jemison,AL,35085,32.981657,-86.684933,1 - Exact,,0,,AL330     , NOT FOUND, False,
AL331     ,HWY 72 FUEL CITY              ,2064 HWY 72                   ,HUNTSVILLE     ,AL,35811,34.7721,-86.5165, NOT FOUND, False,,Huntsville,AL,35811,34.772052,-86.516945,1 - Exact,,0.1,,AL331     , NOT FOUND, False,
AL333     ,TA_TUSCALOOSA 016             ,3501 BUTTERMILK ROAD          ,COTTONDALE     ,AL,35453,33.1771,-87.4462, @TA-Tuscaloosa #16, True,,Cottondale,AL,35453,33.175915,-87.447399,1 - Exact,,0.3,,AL333     , NOT FOUND, False,
AL339     ,DIAMOND GASOLINE 7            ,13315 HWY 113                 ,BREWTON        ,AL,36426,31.2004,-87.3118, @Chevron The Yellow Hammer, True,,Brewton,AL,36426,31.199718,-87.311048,1 - Exact,,0.1,,AL339     , NOT FOUND, False,
AL340     ,HAMILTON CITGO                ,3374 STATE HIGHWAY 17         ,HAMILTON       ,AL,35570,34.1805,-87.9459, NOT FOUND, False,,Hamilton,AL,35570,34.122044,-88.041697,1 - Exact,,7.3,,AL340     , NOT FOUND, False,
AL344     ,PILOT 4555                    ,3201 BUTTERMILK RD            ,COTTONDALE     ,AL,35453,33.2104,-84.0562, @Pilot Travel Center #4560, True,,Cottondale,AL,35453,33.178928,-87.447478,1 - Exact,,240.2,,AL344     , @Pilot Travel Center #4555, True,
AL345     ,PILOT 1549                    ,75750 AL HWY 77               ,LINCOLN        ,AL,35096,33.5934,-86.1212, @Pilot Travel Center #1549, True,,Lincoln,AL,35096,33.593934,-86.122238,1 - Exact,,0.3,,AL345     , NOT FOUND, False,
AL349     ,PILOT 1550                    ,1600 COUNTY RD 437            ,GOOD HOPE      ,AL,35055,34.1166,-86.8632, @Pilot Travel Center #1550, True,,Good Hope,AL,35055,34.116854,-86.86263,1 - Exact,,0.1,,AL349     , NOT FOUND, False,
AL360     ,LOVES 227                     ,I-20/59/HWY 216 EXIT 100      ,MCCALLA        ,AL,35111,33.2797,-87.0978, @Love's #227, True,,,,,0,0,4 - Failed,No matches found; No match found for input street name,-1,,AL360     , NOT FOUND, False,
AL361     ,PETRO_SHORTER 348             ,428 MAIN STREET               ,SHORTER        ,AL,36075,32.4059,-85.9559, @Petro Fuel #348, True,,Shorter,AL,36075,32.405852,-85.955927,1 - Exact,,0.2,,AL361     , @Petro Fuel #348, True,
AL367     ,A W HERNDON OIL AMOCO STORE 10,16326 HWY 431 & 173           ,HEADLAND       ,AL,36345,31.3601,-85.3278, NOT FOUND, False,,,,,0,0,4 - Failed,No matches found; No match found for input street name,-1,,AL367     , NOT FOUND, False,
AL368     ,CITGO FOOD STORE 10           ,HWY 431 SOUTH                 ,ABBEVILLE      ,AL,36310,31.5598,-85.2536, NOT FOUND, False,,Abbeville,AL,36310,31.575439,-85.280369,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,4.1,,AL368     , NOT FOUND, False,
AL371     ,PILOT 302                     ,6955 THEODORE DAWES ROAD      ,THEODORE       ,AL,36582,30.5594,-88.2052, @Pilot Travel Center #302, True,,Theodore,AL,36582,30.560071,-88.205205,1 - Exact,,0.1,,AL371     , NOT FOUND, False,
AL380     ,PETRO_DODGE CITY 397          ,426 AL HWY 69 S               ,HANCEVILLE     ,AL,35077,34.0511,-86.8721, @Petro Fuel #397, True,,Hanceville,AL,35077,34.050191,-86.871933,1 - Exact,,0.2,,AL380     , NOT FOUND, False,
AL381     ,LOVES 466                     ,83 CARL CANNON BLVD           ,JASPER         ,AL,35501,33.7915,-87.2428, @Love's #466, True,,Jasper,AL,35501,33.791379,-87.241729,1 - Exact,,0.4,,AL381     , @Love's #466, True,
AL383     ,PETRO_GADSDEN 352             ,1724 W GRAND AVE              ,GADSDEN        ,AL,35904,33.9952,-86.0828, @Petro Fuel #352, True,,Gadsden,AL,35904,33.995078,-86.082757,1 - Exact,,0,,AL383     , @Petro Fuel #352, True,
AL412     ,KANGAROO EXPRESS 3730         ,1701 LAURLEEN WALLACE BLVD    ,NORTHPORT      ,AL,35476,33.2275,-87.5759, @Circle K, True,,Northport,AL,35476,33.227658,-87.576479,1 - Exact,Input street name differs slightly from match,0.1,,AL412     , NOT FOUND, False,
AL419     ,MOORES SUPER STORE            ,HWY 78 AND 43 SOUTH           ,HAMILTON       ,AL,35570,34.0677,-87.9739, @Shell #10003729, True,,,,,0,0,4 - Failed,No matches found; No match found for input street name,-1,,AL419     , NOT FOUND, False,
AL435     ,HOBO PANTRY FUEL CENTER  18   ,16566 HWY 431 N               ,HEADLAND       ,AL,36345,31.356,-85.3273, NOT FOUND, False,,Headland,AL,36345,31.356411,-85.327372,1 - Exact,,0.5,,AL435     , NOT FOUND, False,
AL467     ,MAPCO 7543                    ,3227 POINT MALLARD PKWY SE    ,DECATUR        ,AL,35603,34.5371,-86.9114, NOT FOUND, False,,Decatur,AL,35603,34.537144,-86.911186,1 - Exact,,0,,AL467     , NOT FOUND, False,
AL480     ,LOVES 225                     ,"I-65/HWY 84, EXIT 93          ",EVERGREEN      ,AL,36401,31.4203,-87.0079, @Love's #225, True,,Evergreen,AL,36401,31.484085,-86.942946,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,6.4,,AL480     , NOT FOUND, False,
AL483     ,SUNNY SAVER 631               ,2306 HIGHWAY 231 S            ,OZARK          ,AL,36360,31.4794,-85.6827, NOT FOUND, False,,Ozark,AL,36360,31.42377,-85.616782,1 - Exact,,5.7,,AL483     , @Kangaroo Express #3904, True,
AL494     ,231 FUEL STOP                 ,7249 TROY HIGHWAY             ,PIKE RD        ,AL,36064,0,0, NOT FOUND, False,,Pike Road,AL,36064,32.258387,-86.155158,1 - Exact,,-1,,AL494     , NOT FOUND, False,
AL496     ,PURPLE COW 319                ,3701 N COLLEGE AVE            ,JACKSON        ,AL,36545,31.555,-87.8773, NOT FOUND, False,,Jackson,AL,36545,31.549364,-87.87889,1 - Exact,,0.4,,AL496     , NOT FOUND, False,
AL501     ,JASPER FOOD MART              ,9520 HWY 78                   ,JASPER         ,AL,35504,33.8206,-87.1524, @Jasper Food Mart, True,,Jasper,AL,35504,33.820561,-87.152447,1 - Exact,,0,,AL501     , @Jasper Food Mart, True,
AL507     ,LOVES 304                     ,905 STEELE STATION RD         ,STEELE         ,AL,35987,33.9333,-86.1916, @Love's #304, True,,Steele,AL,35987,33.933796,-86.19077,1 - Exact,,0.4,,AL507     , @Love's #304, True,
AL510     ,YORK TRUCK STOP               ,17702 HIGHWAY 17              ,YORK           ,AL,36925,32.4787,-88.2943, NOT FOUND, False,,York,AL,36925,32.518307,-88.298148,1 - Exact,,2.8,,AL510     , @York Truck Stop, True,
AL511     ,WINFIELD TRUCK STOP           ,7016 STATE HIGHWAY 129        ,WINFIELD       ,AL,35594,33.9874,-87.7758, @Token #19, True,,Winfield,AL,35594,33.986786,-87.776398,1 - Exact,,0.1,,AL511     , NOT FOUND, False,
AL522     ,TRACKSIDE TRUCK STOP          ,1030 COUNTY RD 208            ,EUTAW          ,AL,35462,32.9144,-87.8677, @Trackside Truck Stop, True,,Eutaw,AL,35462,32.91402,-87.868145,1 - Exact,,0.1,,AL522     , NOT FOUND, False,
AL528     ,GX ALABAMA STORE 208          ,6658 HWY 46                   ,HEFLIN         ,AL,36264,33.6455,-85.5065, @Stateline Fuel Center, True,,Heflin,AL,36264,33.64586,-85.506333,1 - Exact,,0,,AL528     , @Stateline Fuel Center, True,
AL533     ,LOVES 624                     ,I-65 EXIT 8 @ US HWY 45       ,MOBILE         ,AL,36612,30.7422,-88.1106, @Love's #624, True,,Mobile,AL,36612,30.738578,-88.110768,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,0.5,,AL533     , NOT FOUND, False,
AL566     ,LOVES 530                     ,2625 KELLY CREEK RD S         ,MOODY          ,AL,35004,33.5762,-86.4784, @Love's #530, True,,Moody,AL,35004,33.578376,-86.475966,1 - Exact,,0.3,,AL566     , NOT FOUND, False,
AL628     ,OCS QUICK STOP                ,20270 HIGHWAY 43 NORTH        ,MOUNT VERNON   ,AL,36560,31.1234,-88.0089, @O.C.'s Quick Stop, True,,Mount Vernon,AL,36560,31.123385,-88.00887,1 - Exact,,0,,AL628     , @O.C.'s Quick Stop, True,
AL635     ,PURPLE COW 320                ,16400 HWY 43                  ,GROVE HILL     ,AL,36451,31.6832,-87.7806, NOT FOUND, False,,Grove Hill,AL,36451,31.685707,-87.781013,1 - Exact,Multiple best matches; Location along street is approximate,0.2,,AL635     , NOT FOUND, False,
AL636     ,MR ROYS CONVENIENCE STORE     ,1505 W HIGHLAND AVE.          ,SELMA          ,AL,36701,32.4327,-87.0432, @Mr. Roy's Convenience Store, True,,Selma,AL,36701,32.432684,-87.042852,1 - Exact,,0.1,,AL636     , @Mr. Roy's Convenience Store, True,
AL644     ,SHOP N FILL 20                ,6470 US HWY 82                ,MAPLESVILLE    ,AL,36750,32.7704,-86.8815, @Shop N Fill #20, True,,Maplesville,AL,36750,32.77031,-86.880719,1 - Exact,,0.1,,AL644     , NOT FOUND, False,
AL654     ,PILOT 369                     ,901 BANK HEAD HWY &21ST AVE W.,BIRMINGHAM     ,AL,35204,33.5294,-86.8519, @Pilot Travel Center #369, True,,Birmingham,AL,35211,33.453407,-86.870548,2 - Good,Input street type differs from match,9.7,,AL654     , NOT FOUND, False,
AL665     ,ELBA CHEVRON TRAVEL CENTER    ,190 WEST 203 BYPASS           ,ELBA           ,AL,36323,31.4255,-86.0808, @Chevron Elba, True,,Elba,AL,36323,31.408521,-86.082983,3 - Uncertain,Multiple best matches; Location along street is approximate,1.4,,AL665     , NOT FOUND, False,
AL667     ,FREEDOM FUEL TRUCK STOP       ,17223 HWY 280                 ,DADEVILLE      ,AL,36853,32.8418,-85.7741, NOT FOUND, False,,Dadeville,AL,36853,32.842282,-85.774818,1 - Exact,,0.1,,AL667     , NOT FOUND, False,
AL674     ,SUN VALLEY MARKET  DELI       ,9415 HWY 84 E.                ,ASHFORD        ,AL,36312,31.1804,-85.2482, NOT FOUND, False,,Ashford,AL,36312,31.180012,-85.24862,1 - Exact,,0.8,,AL674     , NOT FOUND, False,
