Location ID,Name,Address,City,State,Zip Code,Latitude,Longitude,Pricing Provider,Network ID,Trimble_POI_Name,Contains,Trimble_StreetAddress,Trimble_City,Trimble_MAPS_State,Trimble_Zipcode
WV299     ,TA_WHEELING 032               ,I 70 EAST DALLAS PIKE EXIT 11 ,VALLEY GROVE   ,WV,26060,40.0692,-80.5672,COMDATA   ,TA                                      , @TA-Wheeling #32, True,I-70,Valley Grove,WV,26060
WV599     ,LOVES 378                     ,"1-77/SR 21, EXIT 132          ",RIPLEY         ,WV,25271,38.7575,-81.6899,COMDATA   ,Loves                                   , @Love's #378, True,"Old US-21, Route 21",Ripley,WV,25271
WV934     ,PILOT 503                     ,2309 SMITHTON RD              ,MORGANTOWN     ,WV,26508,39.5391,-79.9939,COMDATA   ,Pilot                                   , @Pilot Travel Center #503, True,2310 Smithtown Road  (Route 73),Morgantown,WV,26508
WY003     ,LOVES 723                     ,I-8 / CURTIS                  ,LARAMIE        ,WY,82072,41.3286,-105.6111,COMDATA   ,Loves                                   , NOT FOUND, False,915 West Curtis Street  (I-80 Business),Laramie,WY,82072
WY027     ,LOVES 310                     ,314 KELLY RD                  ,WAMSUTTER      ,WY,82336,41.6756,-107.9829,COMDATA   ,Loves                                   , @Love's #310, True,Carlton Road,Wamsutter,WY,82336
WY101     ,TA_RAWLINS 234                ,I-80 EXIT 214                 ,RAWLINS        ,WY,82301,41.7756,-107.2236,COMDATA   ,TA                                      , @TA-Rawlins #234, True,South Higley Boulevard,Rawlins,WY,82301
WY115     ,TA_CHEYENNE 187               ,4000 I-80 SERVICE RD          ,BURNS          ,WY,82053,41.1589,-104.5219,COMDATA   ,TA                                      , NOT FOUND, False,Missile Road  (Route 140),Cheyenne,WY,82009
WY116     ,TA_FT BRIDGER 188             ,I 80 AT BIGELOW RD EXIT 30    ,FT BRIDGER     ,WY,82933,41.3278,-110.4569,COMDATA   ,TA                                      , NOT FOUND, False,I-80,Fort Bridger,WY,82933
WY222     ,FLYING J 758                  ,41 SE  WYOMING BLVD.          ,CASPER         ,WY,82609,42.8521,-106.2699,COMDATA   ,Pilot                                   , @Flying J #758, True,Southeast Wyoming Boulevard  (WY-258),Casper,WY,82609
WY223     ,FLYING J 759                  ,2250 ETCHEPARE DRIVE          ,CHEYENNE       ,WY,82007,41.0982,-104.8537,COMDATA   ,Pilot                                   , @Flying J #759, True,2300 Etchepare Drive,Cheyenne,WY,82007
WY224     ,FLYING J 760                  ,10501 US HWY 30               ,COKEVILLE      ,WY,83114,42.0873,-110.9479,COMDATA   ,Pilot                                   , @Flying J #760, True,"10501 US-30, WY-89",Cokeville,WY,83114
WY225     ,FLYING J 761                  ,1920 HARRISON DRIVE           ,EVANSTON       ,WY,82930,41.2647,-110.9783,COMDATA   ,Pilot                                   , @Flying J #761, True,"1920 Harrison Drive  (US-189 Business, I-80 Business)",Evanston,WY,82930
WY228     ,FLYING J 762                  ,1810 SOUTH DOUGLAS HWY.       ,GILLETTE       ,WY,82718,44.2771,-105.4953,COMDATA   ,Pilot                                   , @Flying J #762, True,643 East Boxelder Road,Gillette,WY,82718
WY229     ,FLYING J 763                  ,I-80 JOHNSON ROAD             ,RAWLINS        ,WY,82301,41.7784,-107.309,COMDATA   ,Pilot                                   , @Flying J #763, True,1 Flying J Way,Rawlins,WY,82301
WY230     ,FLYING J 764                  ,650 STAGE COACH DR.           ,ROCK SPRINGS   ,WY,82901,41.6091,-109.231,COMDATA   ,Pilot                                   , @Flying J #764, True,650 Stagecoach Drive,Rock Springs,WY,82901
WY308     ,PILOT 308                     ,1564 MCCUE STREET             ,LARAMIE        ,WY,82072,41.3273,-105.611,COMDATA   ,Pilot                                   , @Pilot Travel Center #308, True,858 West Curtis Street  (I-80 Business),Laramie,WY,82072
WY314     ,PETRO_LARAMIE 303             ,I-80 & CURTIS RD EXIT 310     ,LARAMIE        ,WY,82070,41.3295,-105.6203,COMDATA   ,TA                                      , @Petro Fuel #303, True,1800 West Curtis Street  (Route 522),Laramie,WY,82070
WY357     ,PILOT 141                     ,I-80 EXIT 6                   ,EVANSTON       ,WY,82930,41.2691,-110.9414,COMDATA   ,Pilot                                   , @Pilot Travel Center #141, True,"651 Bear River Drive  (US-189 Business, I-80 Business)",Evanston,WY,82930
WY368     ,LOVES 220                     ,3305 W. COLLEGE DR.           ,CHEYENNE       ,WY,82007,41.0977,-104.8487,COMDATA   ,Loves                                   , @Love's #220, True,"I-25, US-87",Cheyenne,WY,82007
WY395     ,PILOT 402                     ,8020 CAMPSTOOL ROAD           ,CHEYENNE       ,WY,82007,41.1362,-104.7072,COMDATA   ,Pilot                                   , @Pilot Travel Center #402, True,8104 Hutchins Drive,Cheyenne,WY,82007
XT074     ,PILOT 1001                    ,1310 E HWY 67                 ,BIG LAKE       ,TX,76932,31.1905,-101.4492,COMDATA   ,Pilot                                   , @Pilot Travel Center #1001, True,US-67,Big Lake,TX,76932
XT180     ,PETRO_SAN ANTONIO 305         ,I-10 @ ACKERMAN RD EXIT 582   ,SAN ANTONIO    ,TX,78219,29.4369,-98.38,COMDATA   ,TA                                      , @Petro Fuel #305, True,1112 Ackerman Road,San Antonio,TX,78219
XT197     ,LOVES 327                     ,1451 NORTH HIGHWAY 77         ,KINGSVILLE     ,TX,78363,27.5298,-97.8426,COMDATA   ,Loves                                   , @Love's #327, True,1621 East Corral Avenue  (FM Route 1898),Kingsville,TX,78363
XT216     ,LOVES 463                     ,"1-10, EXIT 604                ",SEGUIN         ,TX,78155,29.5623,-98.0349,COMDATA   ,Loves                                   , @Love's #463, True,11690 Farm to Market 725  (FM Route 725),Seguin,TX,78155
XT229     ,FLYING J 507                  ,11710 NORTH INTERSTATE 35     ,JARRELL        ,TX,76537,30.8113,-97.6109,COMDATA   ,Pilot                                   , @Flying J US Dealer #507, True,Sonterra Boulevard,Jarrell,TX,76537
XT265     ,TA_LAREDO 153                 ,1010 BELTWAY PARKWAY          ,LAREDO         ,TX,78045,27.6882,-99.464,COMDATA   ,TA                                      , @TA-Laredo #153, True,"I-35 Service South, US-83 Service South",Laredo,TX,78045
XT279     ,PILOT 330                     ,4142 LOOP 337                 ,NEW BRAUNFELS  ,TX,78132,29.6767,-98.1569,COMDATA   ,Pilot                                   , @Pilot Travel Center #330, True,3210 Commercial Circle,New Braunfels,TX,78132
XT282     ,FLYING J 724                  ,3001 MOUNTAIN PASS BLVD       ,ANTHONY        ,TX,79821,31.9969,-106.579,COMDATA   ,Pilot                                   , @Flying J #724, True,Mountain Pass Boulevard,Anthony,TX,79821
XT284     ,FLYING J 726                  ,7425 BONNIE VIEW ROAD         ,DALLAS         ,TX,75241,32.6571,-96.7515,COMDATA   ,Pilot                                   , @Flying J #726, True,7309 Bonnie View Road,Dallas,TX,75241
XT285     ,PILOT 375                     ,4440 N. MCCARTY ST            ,HOUSTON        ,TX,77013,29.7999,-95.2678,COMDATA   ,Pilot                                   , @Pilot Travel Center #375, True,2796 North McCarty Street  (US-90 Business),Houston,TX,77013
XT292     ,FLYING J 729                  ,15919 N. FREEWAY              ,HOUSTON        ,TX,77090,29.9989,-95.4278,COMDATA   ,Pilot                                   , @Flying J #729, True,16055 Interstate 45  (I-45 Service South),Houston,TX,77090
XT294     ,FLYING J 727                  ,1305 EAST MONTE CRISTO        ,EDINBURG       ,TX,78539,26.3361,-98.143,COMDATA   ,Pilot                                   , @Flying J #727, True,1475 East Monte Cristo Road  (FM Route 1925),Edinburg,TX,78542
XT296     ,FLYING J 730                  ,1011 BELTWAY PARKWAY          ,LAREDO         ,TX,78045,27.6859,-99.4656,COMDATA   ,Pilot                                   , @Flying J #730, True,Beltway Parkway,Laredo,TX,78045
XT302     ,FLYING J 728                  ,1301 NORTH HORIZON BLVD       ,EL PASO        ,TX,79927,31.6618,-106.2391,COMDATA   ,Pilot                                   , @Flying J #728, True,Gateway Boulevard West,El Paso,TX,79928
XT304     ,FLYING J 733                  ,602 4TH STREET                ,LUBBOCK        ,TX,79401,33.5931,-101.8416,COMDATA   ,Pilot                                   , @Flying J #733, True,359 Avenue F,Lubbock,TX,79401
XT307     ,FLYING J 734                  ,23412 HWY 242                 ,NEW CANEY      ,TX,77357,30.193,-95.1931,COMDATA   ,Pilot                                   , @Flying J #734, True,23412 TX-242,New Caney,TX,77357
XT309     ,FLYING J 735                  ,7112 I-10 WEST                ,ORANGE         ,TX,77630,30.117,-93.82,COMDATA   ,Pilot                                   , @Flying J #735, True,2932 TX-62,Orange,TX,77632
XT311     ,FLYING J 736                  ,"100 E PINEHURST,I20,US HWY 285",PECOS          ,TX,79772,31.4012,-103.4859,COMDATA   ,Pilot                                   , @Flying J #736, True,I-20 Service North,Pecos,TX,79772
XT325     ,FLYING J 737                  ,1815 N FOSTER ROAD            ,SAN ANTONIO    ,TX,78244,29.4468,-98.3616,COMDATA   ,Pilot                                   , @Flying J #737, True,1847 North Foster Road,San Antonio,TX,78244
XT326     ,LOVES 256                     ,810 EAST BROADWAY             ,VAN HORN       ,TX,79855,31.0401,-104.8196,COMDATA   ,Loves                                   , @Love's #256, True,West Frontage Road  (I-10 Service West),Van Horn,TX,79855
XT328     ,FLYING J 738                  ,I-20 EXIT 277 101 N FM 707    ,TYE            ,TX,79563,32.4617,-99.8725,COMDATA   ,Pilot                                   , @Flying J #738, True,20 FM Route 707,Merkel,TX,79536
XT331     ,FLYING J 739                  ,2409 SO NEW ROAD              ,WACO           ,TX,76711,31.508,-97.1457,COMDATA   ,Pilot                                   , @Flying J #739, True,2410 South New Road,Waco,TX,76711
XT332     ,FLYING J 740                  ,204 SOUTH WALLER AVE          ,BROOKSHIRE     ,TX,77423,29.7806,-95.952,COMDATA   ,Pilot                                   , @Flying J #740, True,9th Street,Brookshire,TX,77423
XT339     ,FLYING J 741                  ,2311 JACKSBORO HIGHWAY        ,WICHITA FALLS  ,TX,76301,33.8909,-98.483,COMDATA   ,Pilot                                   , @Flying J #741, True,2397 Old Jacksboro Highway  (Loop TX-473),Wichita Falls,TX,76302
XT341     ,LOVES 261                     ,I-27 & HOLLYWOOD RD.          ,AMARILLO       ,TX,79110,35.1176,-101.907,COMDATA   ,Loves                                   , @Love's #261  , True,6218 Hollywood Road  (TX-335 Loop),Amarillo,TX,79118
XT347     ,LOVES 401                     ,1703 I-10                     ,BAYTOWN        ,TX,77521,29.7987,-95.0329,COMDATA   ,Loves                                   , @Love's #401, True,Thompson Road,Baytown,TX,77521
XT370     ,LOVES 264                     ,I-10 & US HWY 183             ,LULING         ,TX,78648,29.6536,-97.592,COMDATA   ,Loves                                   , @Love's #264, True,US-90,Luling,TX,78648
XT409     ,LOVES 342                     ,2645 S HWY 37                 ,THREE RIVERS   ,TX,78071,28.5213,-98.1848,COMDATA   ,Loves                                   , @Love's #342, True,I-37 Service South,Three Rivers,TX,78071
XT410     ,LOVES 380                     ,HWY 87 AND HWY 114            ,RHOME          ,TX,76078,33.0565,-97.4839,COMDATA   ,Loves                                   , @Love's #380, True,4796 TX-114,Rhome,TX,76078
XT427     ,LOVES 375                     ,1423 N MARKET ST              ,HEARNE         ,TX,77859,30.895,-96.6024,COMDATA   ,Loves                                   , @Love's #375, True,"US-79, TX-6",Hearne,TX,77859
XT446     ,FLYING J 477                  ,1700 US HWY 75                ,ANNA           ,TX,75409,33.3448,-96.589,COMDATA   ,Pilot                                   , @Flying J #477, True,2754 West White Street  (FM Route 455),Anna,TX,75409
XT448     ,PILOT 306                     ,5619 IH-10E EXIT 582          ,SAN ANTONIO    ,TX,78219,29.44,-98.3803,COMDATA   ,Pilot                                   , @Pilot Travel Center #306, True,5619 I-10 Service West,San Antonio,TX,78219
XT453     ,LOVES 464                     ,43 US HIGHWAY 87              ,COMFORT        ,TX,78013,29.9822,-98.9021,COMDATA   ,Loves                                   , @Love's #464, True,32 Shady Oak Lane,Comfort,TX,78013
XT459     ,TA_BIG SPRING 230             ,I-20 & HWY 87 EXIT-177        ,BIG SPRING     ,TX,79720,32.2652,-101.49,COMDATA   ,TA                                      , @TA-Big Spring #230, True,I-20 Service West,Big Spring,TX,79720
XT464     ,TA_GANADO 231                 ,HWY 59 EXIT 522 E             ,GANADO         ,TX,77962,29.0493,-96.504,COMDATA   ,TA                                      , @TA-Ganado #231, True,US-59 Business,Ganado,TX,77962
XT467     ,TA_NEW BRAUNFELS 232          ,4817 CONRANDS RD              ,NEW BRAUNFELS  ,TX,78130,29.7491,-98.0587,COMDATA   ,TA                                      , @TA-New Braunfels #232, True,Conrads Lane,New Braunfels,TX,78130
XT470     ,TA_TERRELL 233                ,I-20 & WILSON RD EXIT 503     ,TERRELL        ,TX,75160,32.6902,-96.2444,COMDATA   ,TA                                      , @TA-Terrell #233, True,Wilson Road  (Route 136),Terrell,TX,75161
XT472     ,TA_BAYTOWN 017                ,I-10 & THOMPSON RD EXIT 789   ,BAYTOWN        ,TX,77522,29.7962,-95.0296,COMDATA   ,TA                                      , @TA-Baytown #17 , True,East Freeway  (I-10 Service East),Baytown,TX,77521
XT507     ,LOVES 293                     ,HWY 59 / FM 2025              ,CLEVELAND      ,TX,77328,30.3567,-95.0906,COMDATA   ,Loves                                   , NOT FOUND, False,388 FM Route 2025,Cleveland,TX,77328
XT542     ,PILOT 486                     ,12881 FM 14A                  ,TYLER          ,TX,75706,32.4504,-95.2838,COMDATA   ,Pilot                                   , @Pilot Travel Center #486, True,286 Route 310 West,Tyler,TX,75706
XT567     ,PETRO_HILLSBORO 333           ,101 CORNELIUS RD S            ,HILLSBORO      ,TX,76645,32.0796,-97.0544,COMDATA   ,TA                                      , @Petro Fuel #340, True,35 Route 2959,Milford,TX,76670
XT598     ,LOVES 447                     ,3000 MOUNTAIN PASS            ,ANTHONY        ,TX,79821,31.999,-106.5811,COMDATA   ,Loves                                   , @Love's #447, True,West Frontage Road,Anthony,TX,79821
XT608     ,LOVES 269                     ,1124 CENTRAL FREEWAY EAST     ,WICHITA FALLS  ,TX,76301,33.8871,-98.4688,COMDATA   ,Loves                                   , @Love's #269, True,2538 Old Windthorst Road,Wichita Falls,TX,76301
XT655     ,LOVES 270                     ,I-20 & STATE HWY 80           ,RANGER         ,TX,76470,32.4419,-98.6949,COMDATA   ,Loves                                   , @Love's #270, True,Loop TX-254,Ranger,TX,76470
XT680     ,LOVES 468                     ,9600 LONGSTREET RD            ,WILLIS         ,TX,77318,30.4373,-95.4979,COMDATA   ,Loves                                   , @Love's #468, True,9600 Longstreet Road West,Willis,TX,77318
XT683     ,PILOT 377                     ,1101 UNIROYAL DR              ,LAREDO         ,TX,78045,27.6837,-99.4615,COMDATA   ,Pilot                                   , @Pilot Travel Center #377, True,1101 Uniroyal Road,Laredo,TX,78045
XT690     ,PILOT 257                     ,4015 S FM 1788                ,MIDLAND        ,TX,79706,31.9153,-102.2151,COMDATA   ,Pilot                                   , @Pilot Travel Center #257, True,West County Road 127,Odessa,TX,79765
XT692     ,LOVES 273                     ,I-20 & BANKHEAD HWY EXIT #410 ,WEATHERFORD    ,TX,76087,32.7428,-97.7425,COMDATA   ,Loves                                   , @Love's #273, True,2757 East Bankhead Drive,Weatherford,TX,76087
XT757     ,LOVES 279                     ,215 I-30 EAST                 ,MT VERNON      ,TX,75457,33.1625,-95.2169,COMDATA   ,Loves                                   , NOT FOUND, False,I-30,Mount Vernon,TX,75457
XT769     ,LOVES 419                     ,210 PATTON STREET             ,HOUSTON        ,TX,77009,29.797,-95.3696,COMDATA   ,Loves                                   , @Love's #419, True,222 Patton Street,Houston,TX,77009
